reg_no,semester,course1_marks,course2_marks,course3_marks,course4_marks,course5_marks,currentCGPA,previousCGPA,totalcredithours,high_edu,next_semester_CGPA,next_semester_grade,recommendation,reg_date,attendanceRate,studyHours,gender,email,No_prev_attempts,disability
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,83,83,77,86,75,2.15,2.17,18,Bachelor's Degree,1.95,C-,High Risk,03/09/2020,75.55,15.4,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
37e17131a237aa8756bac58f8248cd85c7ea2086afa3fa03a52bca2c4f04650d,2,78,92,82,55,59,3.27,2.96,17,Bachelor's Degree,3.21,B,Low Risk,14/09/2021,70,15.3,Female,c78028639d662f57863d76e9dde8a2267c625ccbc245438acd8e3b12173c9062,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,57,66,53,60,55,3.29,3.17,13,Bachelor's Degree,3.24,B,Low Risk,18/02/2021,82,23,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,6,45,38,46,46,37,1.43,1.53,14,Bachelor's Degree,0.23,F,Dropout,14/09/2021,63.69,7.6,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,0,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,93,57,72,55,74,2.01,2.07,17,Bachelor's Degree,1.97,C-,High Risk,07/02/2020,75.29,19.3,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
b2a2c1062a90cb77626cc4f9060ab8bb6a11537a6ba60a7f3f47d90d40164e90,6,57,65,77,91,70,3.61,3.61,15,Bachelor's Degree,3.72,A-,Low Risk,13/09/2021,83,16.1,Female,5e1a3b13ca71b7fb95de70d6bb95339be9c82a7615d6cfbee0852a216cce5af3,2,No
86c763cc7169a63dea8c0db1d817206672eb390e774044be1de30531dba7535b,2,95,59,56,55,71,3.64,3.48,18,Bachelor's Degree,3.64,B+,Low Risk,28/02/2020,71,18.4,Female,53d91cf5677b489d801a2676648ce57762c634b292c557d2b19203a2b630959c,2,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,77,72,84,59,85,1.66,2.04,18,Diploma,1.5,D+,Probation,16/09/2021,86,19.9,Female,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,1,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,92,92,80,62,50,2.15,2.15,19,Bachelor's Degree,1.87,C-,High Risk,12/02/2020,77.52,12.6,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,66,76,84,57,85,1.94,2.04,12,Bachelor's Degree,1.68,C-,Probation,25/02/2021,98,8.6,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,2,90,80,71,92,54,2.08,2.2,19,Bachelor's Degree,1.84,C-,High Risk,28/09/2021,76.11,14.4,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,3,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,6,53,69,93,75,54,2.18,2.18,13,Bachelor's Degree,1.86,C-,High Risk,18/09/2021,71.92,11.8,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,2,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,92,95,78,84,95,2.09,2.09,12,Bachelor's Degree,1.84,C-,High Risk,16/09/2020,70.67,16.6,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,Yes
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,9,61,82,89,86,72,1.68,2.06,13,Bachelor's Degree,1.4,D+,Probation,09/09/2020,98,10,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,Yes
35ffc583d9b8b02a43d2968c546cf1bc4f1b13a576c588884c8de34103d4054b,9,87,89,92,93,91,2.83,3.04,19,Bachelor's Degree,2.69,B-,Medium Risk,16/09/2021,73,17.7,Male,e8e76aa4153e08b1b90e0e1b0cc6497685a10561779811a309c14cb0516e51d8,1,No
5bee47f5204c48a7c09b67f3c63b49ef1e90bc23dbb37e28349fb4ee7d636e9c,5,72,90,58,82,95,3.36,3.44,13,Bachelor's Degree,3.36,B+,Low Risk,13/02/2020,95,18.9,Male,d47bdf2277fc3106e7432bb213870f5dd344840fd6075ad105be49c93920e8e4,3,No
1d930d609d45bd3093678bfc30a24d5e9d6f09439f9f2f831751061e6e3bf344,3,94,91,95,67,56,3.79,3.73,17,Bachelor's Degree,3.5,B+,Low Risk,22/02/2021,83,23.3,Male,2b9bf7cfe14ee98c55b8af14d30c82195cbcf715f3570dcc5c544b335147fd46,2,No
4f93e485cbe67ec64bd094c1801b5a24b2348ae48f08b26eb7fc6e6615b07433,1,86,73,75,91,93,3.01,3.01,14,Diploma,2.9,B-,Medium Risk,24/09/2021,82,18.5,Female,df32c1f1e6b96e19bd40670bc44d650569e28a96d09cea45cc980594ec68a7b0,0,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,85,86,73,94,58,2.09,2.09,17,Bachelor's Degree,1.98,C-,High Risk,27/09/2020,72.57,10.5,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,3,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,92,92,80,62,50,2.15,2.15,19,Bachelor's Degree,1.87,C-,High Risk,05/09/2021,77.52,12.6,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,2,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,8,66,76,84,57,85,1.94,2.04,12,Bachelor's Degree,1.68,C-,Probation,13/02/2020,98,8.6,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,2,No
9dcd829a775ce8a83a3a97ab22c9a13cf68c07dc5025e6836f4cd55d9630911a,2,95,65,93,93,84,3.27,3.55,19,Bachelor's Degree,3.66,A-,Low Risk,03/02/2020,81,20.5,Female,29e35f75bade6f234f6f47c5753fed53aca4e3bc8ea59e2768d5e5cbb65d3784,0,Yes
2533d9664afeedcffa2e0532cb902f7ad2ba6f2a4ae84205501bd9d090613233,6,86,86,67,53,69,2,2,13,Bachelor's Degree,1.73,C-,High Risk,05/09/2021,78.48,10.7,Female,4078b60ea972a820d932d17751c8c192bb7af2b8583ccb6d8c459f17a801f68d,0,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,72,80,52,70,85,2.2,2.2,14,Bachelor's Degree,1.99,C-,High Risk,06/09/2021,78.81,20,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,0,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,92,70,65,56,75,2.1,1.92,12,Bachelor's Degree,2.1,C,Probation,09/02/2020,77,12.2,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,No
72077738909415b6d804a90d5247ad8924f4e2b2b2328e7e33f5dfc6259a1b7d,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout,11/09/2021,87,13.7,Male,8e8dccc1f59ff6565c4297e24585d7aa1f3984792bc267503463148141a8101a,0,Yes
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,8,57,56,61,52,93,1.86,1.94,19,Bachelor's Degree,2.1,C,Dropout,15/09/2020,72,15.2,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,2,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,93,67,76,85,80,2.14,2.14,16,Bachelor's Degree,1.88,C-,High Risk,11/02/2021,71.3,19.3,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,7,84,94,80,53,74,1.67,2.04,12,Bachelor's Degree,1.67,C-,Probation,09/09/2021,74,19.4,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,2,No
425971be0aa113dbcf5a101176181bc4bf57633e295f52dfb02446bb9b7b2195,10,70,61,76,61,56,2.54,2.44,17,Bachelor's Degree,2.54,C+,Medium Risk,09/09/2021,92,15.8,Male,f3bbb71e6d0d91661ea87278418881b83787908cb5e0330b33a223e923b545ca,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout,16/02/2020,87,13.7,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,1,91,69,60,89,72,2.02,2.02,15,Bachelor's Degree,1.71,C-,High Risk,24/02/2020,79.31,18.9,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,3,No
499b7145a90b36024bd3f260c4dbee12fc75defb5aad223ad3cd6d205cd2103c,2,91,80,95,77,54,2.03,2.19,17,Bachelor's Degree,2.02,C,Medium Risk,12/02/2020,79,21.1,Female,ca6280caaa416a7549c15b1ff0e11d32cf8b3fd804bd29dbe2a6556fc20a3b18,3,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,10,52,60,80,51,52,1.54,1.69,16,Bachelor's Degree,1.54,D+,Dropout,21/09/2020,72,16.2,Female,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,2,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,10,57,52,66,80,86,1.4,1.68,14,Bachelor's Degree,1.4,D+,Dropout,25/02/2020,73,12.7,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,3,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,1,72,80,52,70,85,2.2,2.2,14,Bachelor's Degree,1.99,C-,High Risk,25/02/2020,78.81,20,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,2,No
b7edae000bc44110357a998f1e4ed22ec61ba88f7ccbfac5682a27068d2cf418,10,88,50,52,52,68,3.25,2.93,16,Bachelor's Degree,3.25,B,Low Risk,08/02/2020,86,24.4,Female,fdfb0652259b4e416735f39f71f8a41691bc5393a1e0ab201f7e3b9189af1b27,0,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,65,93,52,52,85,1.78,2.12,13,Bachelor's Degree,1.67,C-,Probation,27/09/2020,76,10.3,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
89e59730ce160a061f369aa75bfdf9ca62921c0b0bf58a27974366fcf77d9b8d,1,84,50,76,93,68,2.49,2.49,13,Bachelor's Degree,2.54,C+,Medium Risk,20/02/2020,96,22.5,Male,d7cbbea738e7de818bb3e4f7196039d5fe22720be433c646a0d3c11f6185c53a,2,Yes
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,8,57,56,61,52,93,1.86,1.94,19,Bachelor's Degree,2.1,C,Dropout,08/09/2020,72,15.2,Female,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,0,Yes
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout,16/09/2020,77,19.9,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,1,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,10,57,52,66,80,86,1.4,1.68,14,Bachelor's Degree,1.4,D+,Dropout,19/02/2020,73,12.7,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,3,Yes
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,7,93,57,72,55,74,2.01,2.07,17,Bachelor's Degree,1.97,C-,High Risk,15/09/2020,75.29,19.3,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,70,69,67,50,54,1.98,1.96,17,Bachelor's Degree,2.02,C,Dropout,25/02/2021,85,16.9,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,3,No
92d3b3016bf540a3311ed76ab121e988ef5fcd96e20a27b3109e9c49b56dcb0d,3,53,57,86,89,83,1.95,2.06,18,Diploma,1.56,D+,Probation,06/02/2021,81,16.6,Male,3795f2286be08e2fb584c5d0cca844d8afe74e09794d69811fed25b85581e21a,0,No
12a3720d9fb9421f724ce7f34e42be425f93b0c73c381854913bc4155f067aea,4,68,65,64,83,50,2.31,1.97,17,Bachelor's Degree,2.38,C+,Probation,25/02/2020,78,17.4,Female,1476e5b4300b4081f5848b3b5e7bf700fd98992d806f0be4fb91974e89948c96,1,No
4a9df627eb2d4d7dded197dec0baf2df0562bfad73744d05f59a3cbfcb3c0bc2,1,55,66,95,91,95,2.61,2.61,15,Bachelor's Degree,2.71,B-,Medium Risk,10/09/2020,80,23.4,Female,d305a5a3050b8a1aa4e48ac2f1ea3d7adc9ad670158082949ce775989c4768c3,0,Yes
76104f121c0a3045fa77e11f49b7f135d4165de4aae5279723ce36a1793531b8,6,54,82,77,71,69,3.21,3.21,18,Bachelor's Degree,3.34,B+,Low Risk,19/02/2020,90,19.1,Male,b48a59698227519bb948f1b0ef9388dd8bb54591eb35817a839d0369374df312,3,No
5ac3d0817aaedfec373f169255495a4bf0e50df5061a593d23b2f509956166d1,1,90,68,63,75,78,2.61,2.61,12,Bachelor's Degree,2.99,B-,Medium Risk,10/02/2020,82,17.4,Female,f61cdd33b646fb2bddf95962d49deb2e9cae4b66ce15aeb3cf0f0e38b98b8128,2,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,77,56,50,94,60,1.76,2.05,13,Bachelor's Degree,1.68,C-,Probation,13/09/2021,94,17.9,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,2,No
313c81a1ba84f4f9a31ca8a9c839793989bf0d9980e3a82f903206ecf08d0168,9,55,77,85,79,79,3.71,3.45,17,Bachelor's Degree,3.71,A-,Low Risk,03/09/2020,81,23.6,Male,f0de1302324fcdccb8b24b511040c5c5eed13678a2f53f656455196ae5ca2da6,1,No
0b2edb1386b80924d5f2e4358233179e4cf51b90d11ab13e698dfd7d2917ca9b,1,80,53,86,75,87,2.77,2.77,16,Bachelor's Degree,2.68,B-,Medium Risk,04/09/2020,83,23.8,Female,e6b2b1cfe4f57822f451ce9c644c47fdcabb47dcefe5eb862c3277d8efd8dba5,0,Yes
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,7,72,65,77,68,51,1.85,2.16,17,Bachelor's Degree,1.58,D+,Probation,28/02/2021,90,14.9,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,0,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,75,84,82,53,78,1.78,1.78,19,Bachelor's Degree,1.78,C-,Dropout,26/02/2020,95,8.7,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,72,90,73,78,72,1.97,2.32,19,Diploma,1.97,C-,Probation,12/02/2020,91,9.1,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,2,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,4,71,81,59,63,77,1.72,1.74,12,Bachelor's Degree,1.57,D+,Dropout,22/09/2021,88,18.5,Female,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,86,73,86,84,90,2.12,2.12,15,Diploma,1.99,C-,High Risk,03/02/2021,72.14,14,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,5,92,70,65,56,75,2.1,1.92,12,Bachelor's Degree,2.1,C,Probation,01/02/2021,77,12.2,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,3,No
53364fffa41f0169b78731b726275d21399d16ee771ec274e9ee6957f9f2eb85,8,52,84,61,86,72,2.21,2.47,17,Bachelor's Degree,2.21,C,Medium Risk,27/09/2021,73,20.1,Female,6b6da701c31b533d35c7319f6a986c7d567671aecaf01080400c6acd31ca9d0d,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,70,75,86,67,80,1.92,2.2,15,Bachelor's Degree,1.92,C-,Probation,04/09/2021,82,14,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,7,60,63,52,68,61,2.19,2.12,18,Bachelor's Degree,1.87,C-,High Risk,12/09/2021,78.34,15.3,Male,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,2,No
ba5f039866272d6cb75f5f85e638de6047111c7f615230aa3950bd98beeb5b75,1,67,69,93,72,78,2.81,2.81,16,Bachelor's Degree,2.61,C+,Medium Risk,23/09/2021,74,15.6,Female,ba879ee9528dcf6fcf7d5ef069061f4ac6a62194758467251ac97e70001c45e0,1,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,90,94,58,61,94,2.02,1.87,16,Diploma,1.95,C-,Probation,14/09/2020,89,12.2,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
570fb5f64f0887546ee459c635d0db81deb5834a9f56f3282616a46be3052457,9,74,81,83,90,56,3.34,3.55,12,Diploma,3.05,B,Low Risk,24/09/2020,95,20,Male,facceda911bfbb56420155eb0851108813bca90b9be8dc0f83fb7447463c5380,1,No
da54640c4fc6d8a6472a990c3f2b539ed7f767cb7c90b43d5667e3ff85b69810,2,60,76,89,71,71,2.36,2.66,18,Bachelor's Degree,2.1,C,Medium Risk,20/02/2021,81,23.7,Female,d92c36bae495b8ce1c3a8bb991858d91bb4b9ca15abf368c8d269bb03de2b819,1,Yes
79d7ee9c1ec9c452b4174f4483814664baa7ed00f982b53dcc483c978d9b475d,2,59,94,81,58,83,3.18,3.17,16,Bachelor's Degree,3.28,B,Low Risk,15/09/2021,72,21.1,Female,b9fb7980697a684dd20f3063016b0e1da13bb3c66097208e8b871b8f67971cc6,2,No
ed04b3a24210e2667ec664ef361994d606cab10e5e14e516a3b01caba46da8b8,3,81,94,89,64,53,2.28,2.13,13,Bachelor's Degree,2.57,C+,Medium Risk,27/09/2021,70,16.5,Male,3a709bdebcb5a5df52dc202877f29cf50ba5246aa35da47ef020fee7486dbc3a,1,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,7,84,94,80,53,74,1.67,2.04,12,Diploma,1.67,C-,Probation,11/02/2021,74,19.4,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,53,57,86,89,83,1.95,2.06,18,Bachelor's Degree,1.56,D+,Probation,27/09/2020,81,16.6,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
ce4a5b6b49c22887e07a3cf9841b6b31ac6adcd0509c20caa3a331e95663cdcd,1,69,69,56,88,85,2.98,2.98,12,Bachelor's Degree,2.6,C+,Medium Risk,09/02/2020,86,19.6,Female,61635986f47c0a9ebf4fc0e01cf3f400fed907675018ccdd101a226c4c41b53f,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,68,59,59,90,70,2.02,2.02,16,Bachelor's Degree,1.89,C-,High Risk,08/09/2021,74.27,8.3,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
d10be1d6dd6a9d8e7d7c0b61c26adb07e51d0d5e5458668047376f459476e07a,2,61,74,84,71,84,2.75,2.35,14,Bachelor's Degree,3.11,B,Low Risk,19/09/2021,85,15.8,Female,1467e196ac6207d715ebbf80b822e4e661466bfb4c6e04f44bbf6768251ecbac,2,Yes
8973e4913ab1b8fd978b4b47725583b875751b7d822c1cb19f3d9a262e547541,8,65,55,78,95,88,3.05,2.72,16,Diploma,3.05,B,Low Risk,11/09/2021,83,20.8,Male,436400f0346662860fa22b8cc5ad8b5144415938fcc8e710a013e1981526e153,3,No
22d7dd275e52deb5400a15995fb3fa90c60c3bb518a60e31a49057120efe8928,3,56,77,65,74,59,2.84,3.18,16,Bachelor's Degree,2.84,B-,Medium Risk,16/02/2020,74,25,Female,24edc1c93e50e79c2c0ce62f69cb832194db00401991288e3b3c071117514f34,3,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,8,79,92,76,67,58,2.33,2.23,16,Bachelor's Degree,1.96,C-,High Risk,06/02/2021,77.36,15.3,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,Yes
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,7,72,65,77,68,51,1.85,2.16,17,Bachelor's Degree,1.58,D+,Probation,07/09/2021,90,14.9,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,2,No
cea4cda3080af0b2156ca8e1a3785dea44a1febbdea29e0d40b7d1cf4b48524c,7,64,56,75,74,66,3.85,3.46,12,Bachelor's Degree,4,A-,Low Risk,26/02/2021,91,21.2,Female,9b2737d5de9af4cf6a18d097dc8aeda3a066aac14637021735b7b05e84f7afeb,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,56,91,77,83,77,1.97,2.2,13,Bachelor's Degree,1.64,D+,Probation,11/02/2021,83,17,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,Yes
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,6,60,63,65,91,91,2.27,2.27,17,Bachelor's Degree,1.97,C-,High Risk,20/02/2021,77.98,16,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,No
d0c39df02e4e338136b3628963d5815c94df212d045c149c21d92511d98e4ce2,2,67,64,52,72,56,3.15,3.5,13,Bachelor's Degree,3.13,B,Low Risk,18/02/2021,93,21.8,Female,c91af7de3292cf7ea0b8a183700b9cf97f04de57af229e859cc994728b9a5993,2,No
02cf1c6f876362977ecca9c1f4b42435262cc003644d07ac330ff5f179f5b12c,5,59,54,82,92,88,3.98,3.77,14,Diploma,3.98,A-,Low Risk,17/02/2020,81,19.7,Female,f8fe8177ee5dee5c39926700a5cc02cffcf0b7bff9b7e4dac12d18289513937f,1,No
08f4ed1fab9915a9ea4dddf75c537fdd378996f0fdb597cca76665d55306945e,1,82,62,60,67,84,2.71,2.71,14,Bachelor's Degree,2.86,B-,Medium Risk,03/09/2020,74,22.1,Male,a9ebe6cecb6c9f1e5cd65a60d9ae71fe9c1fe2e7e37eaebf2e01da870f410f70,3,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,9,74,79,80,88,50,1.37,1.74,18,Bachelor's Degree,1.37,D+,Dropout,24/09/2020,75,15.3,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,2,No
0274e6e0507b778234a77cdc048ea362f2cf157d31a5092ace698f444cbea554,2,77,74,59,91,77,2.52,2.89,19,Diploma,2.52,C+,Medium Risk,16/09/2021,89,17.5,Female,dbcb1a253cc7e22c01680e227edc0ec7a66bba9bf13e6fd6ca84bc264d1d1b40,2,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,77,56,50,94,60,1.76,2.05,13,Bachelor's Degree,1.68,C-,Probation,23/09/2020,94,17.9,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,1,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,95,88,70,92,58,2.04,2.36,12,Bachelor's Degree,1.66,C-,High Risk,21/09/2021,76.06,19.6,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,2,No
991ebdfb53f709524657b75d1596c7c5ec6dde1850f171640da84e6d8928e6a3,2,69,76,79,69,54,3.26,3.11,12,Bachelor's Degree,3.26,B,Low Risk,15/09/2021,88,24.3,Male,18d63c41efa9aa79734d41be8c606a846d4059defd5a72aee18b616d90ca623c,1,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,6,45,38,46,46,37,1.43,1.53,14,Bachelor's Degree,0.23,F,Dropout,03/02/2020,63.69,7.6,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,2,No
a20290ae3bcf9b14dd32101c1ad53b133ea0ac3e5d4f425bf11b3f27a852937f,2,73,53,55,89,79,2.77,2.87,17,Bachelor's Degree,2.44,C+,Medium Risk,08/02/2021,84,23.9,Male,5f7f10be92e5e41c129fd3b81b45400be3945b053788f45ae017715567188c29,0,Yes
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,2,68,77,90,52,81,1.97,2.29,12,Diploma,1.97,C-,Probation,23/09/2021,80,8.8,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,No
c5a4f647cc09d2a9202e60880a5f0b394b8f2a0d7828b63c3e822e7b314e8ebf,9,56,52,83,56,56,1.91,2.07,18,Bachelor's Degree,1.91,C-,Probation,10/09/2020,96,12.5,Female,47c6a4c2c1d96fe43b39cb6e4912f8108f2b30bd66526752032d812fcd2c51ef,2,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,77,60,64,62,67,1.86,2.03,14,Bachelor's Degree,2.04,C,Probation,16/02/2021,76,18.5,Female,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,3,No
