reg_no,semester,course1_marks,course2_marks,course3_marks,course4_marks,course5_marks,currentCGPA,previousCGPA,totalcredithours,high_edu,next_semester_CGPA,next_semester_grade,recommendation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,9,74,79,80,88,50,1.37,1.74,18,Bachelor's Degree,1.37,D+,Dropout
57400932407554e60ac1bcd88e6ade3c93402958861c5f353a2e47b2b6600693,1,92,67,79,82,62,2.43,2.43,17,Bachelor's Degree,2.68,B-,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,87,84,68,79,72,2.02,2.02,19,Bachelor's Degree,1.93,C-,High Risk
5a78d5e2b796fc831e1eb437e43db1ca107aac599b313165e84e878d4721df65,1,75,57,87,60,83,3.06,3.06,14,Bachelor's Degree,2.94,B-,Medium Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,1,92,95,78,84,95,2.09,2.09,12,Bachelor's Degree,1.84,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,5,75,84,82,53,78,1.78,1.78,19,Bachelor's Degree,1.78,C-,Dropout
74de9f978edab970ea82820c48bcd82962f9531e85b19c3412cc89a40ab88405,3,76,50,93,59,95,3.16,3.46,13,Bachelor's Degree,3.09,B,Low Risk
746efe3dcb213b04fbea22d522554ae5d76ed8cbda75be7364a95720dfa5bf4d,2,83,76,82,93,69,3.37,3.36,15,Bachelor's Degree,3.37,B+,Low Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,52,71,60,68,80,1.35,1.65,15,Bachelor's Degree,1.65,D+,Dropout
986be4d6b2c7f681a2b7a38efaaf0a4721a7b289d32d260a6a25ae8021490775,3,68,91,62,75,73,2.56,2.62,17,Bachelor's Degree,2.43,C+,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,4,65,87,78,69,67,1.52,1.88,13,Bachelor's Degree,1.43,D+,Dropout
e80735a00ac0712aca519a959454dbf24a30224ec1723ac145b41e4a4a0dc965,9,81,79,50,93,87,2.48,2.49,14,Bachelor's Degree,2.48,C+,Medium Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,1,86,76,53,61,68,2.1,2.1,16,Bachelor's Degree,1.75,C-,High Risk
63a2e94097b77be99e11d6ae137e9b894af2ac377f79ad3696f249f59c69f418,1,94,91,77,86,55,2.95,2.95,14,Bachelor's Degree,3,B,Low Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,6,89,92,63,59,63,2.23,2.23,16,Bachelor's Degree,1.96,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,6,45,38,46,46,37,1.43,1.53,14,Bachelor's Degree,0.23,F,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,85,69,73,93,72,2.04,2.32,12,Bachelor's Degree,1.67,C-,High Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,80,75,82,77,55,1.81,1.92,18,Bachelor's Degree,1.66,C-,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,72,83,69,69,93,1.84,1.79,17,Bachelor's Degree,1.89,C-,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,86,70,73,89,81,2.1,2.34,18,Bachelor's Degree,1.77,C-,High Risk
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,10,52,60,80,51,52,1.54,1.69,16,Bachelor's Degree,1.54,D+,Dropout
44d9ad2e5480ace45d74cc1f3944eb4ec2a8fb3c6469ede9c4776efa4dec63d8,6,68,70,66,86,55,3.34,3.34,14,Bachelor's Degree,3.63,B+,Low Risk
02ef3fa97f07d4be0c3ae914fb57be8c97324ad930387fa2c906cbf9842ad72c,3,59,71,52,50,51,2.79,2.97,17,Bachelor's Degree,2.79,B-,Medium Risk
11e0f3fce276722bd061230d200451c05c95fa498999eaa69c8c4b3bbff1ddbb,8,61,89,79,81,95,2.78,2.58,12,Diploma,3,B,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,9,52,70,53,53,78,1.78,2.14,14,Bachelor's Degree,1.68,C-,Probation
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,1,91,69,60,89,72,2.02,2.02,15,Bachelor's Degree,1.71,C-,High Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout
764d2795fd258a852e9c6d65e55b850e20658a83a8e02132be35e42bad1bce1e,2,95,91,74,70,82,2.25,2.59,12,Bachelor's Degree,2.09,C,Medium Risk
177852f6f83001c5c637716d2e0bbf4e307aa3672f28dbd9ba088612ed6518a2,6,72,68,69,52,50,2.89,2.89,14,Diploma,2.87,B-,Medium Risk
91a1c404d939253ef2854c3646266cd6595e30abf2289346ba1f6f311e368634,1,52,52,52,57,71,2.19,2.19,16,Bachelor's Degree,1.85,C-,High Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,89,85,52,75,91,2.02,2.3,15,Diploma,1.81,C-,High Risk
25166326f9e36df5188a9d29d9c695c4ec2b8e36de2210dc436129f60e814756,2,76,88,77,56,80,2.24,2.01,16,Diploma,1.92,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,77,89,91,57,78,1.88,2.14,13,Diploma,2,C,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,10,90,84,92,50,86,1.84,2.1,19,Bachelor's Degree,1.84,C-,Probation
1003e4869797b95556935e56373f79970c219f6928dac4f8277436ac9e6a5c10,8,68,65,50,64,82,3.31,3.09,15,Bachelor's Degree,3.31,B,Low Risk
ddda4dd08b987e0fc972dd9c6d35f780664ad9b51f178b5891d217b235a524d1,4,62,77,63,64,70,2.54,2.14,16,Bachelor's Degree,2.54,C+,Medium Risk
f36149eaeade85feffb64e39cb6f9de5992252d6ddc53ee78a2128f39cafde21,2,75,68,61,70,76,3.81,3.5,16,Bachelor's Degree,3.81,A-,Low Risk
12d27bae27712d581727badc3102a17d68c7f32f577e9966a68d5b1dfcc98a2d,3,62,69,57,54,62,3.41,3.7,14,Bachelor's Degree,3.05,B,Low Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,4,71,81,59,63,77,1.72,1.74,12,Bachelor's Degree,1.57,D+,Dropout
d074f83ad1330f2780132cfe8e85ef2bd4920ddbef22eb47ca22652b98685a10,3,88,65,80,54,74,2.83,2.45,13,Bachelor's Degree,2.9,B-,Medium Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,8,63,88,54,66,68,1.94,1.97,13,Bachelor's Degree,2.23,C,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,78,82,69,73,77,2.27,2.27,14,Bachelor's Degree,1.91,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,53,57,86,89,83,1.95,2.06,18,Bachelor's Degree,1.56,D+,Probation
247fd8ffacce6aa3130f9b25393dc789330de931cf0c08de0b21c1c83ffd617d,2,52,65,54,56,86,3.61,3.47,15,Bachelor's Degree,3.61,B+,Low Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,5,61,84,93,95,93,1.42,1.81,19,Bachelor's Degree,1.42,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,8,50,60,89,90,52,2.09,2.17,17,Bachelor's Degree,1.86,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,6,60,63,65,91,91,2.27,2.27,17,Bachelor's Degree,1.97,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,88,70,73,90,76,1.82,2.03,13,Bachelor's Degree,1.82,C-,Probation
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,8,63,88,54,66,68,1.94,1.97,13,Diploma,2.23,C,Dropout
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,6,95,52,87,74,74,2.2,2.2,19,Bachelor's Degree,1.88,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,6,95,52,87,74,74,2.2,2.2,19,Bachelor's Degree,1.88,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,8,91,74,92,54,65,1.9,2.19,14,Bachelor's Degree,2.12,C,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,93,95,70,81,61,1.89,2.18,19,Bachelor's Degree,1.89,C-,Probation
cdfd01bcae5593a977aabd5f14cf20423e8131e87246e9465f70b9722c14e878,4,83,73,84,72,58,1.54,1.87,13,Bachelor's Degree,1.5,D+,Dropout
c238fe1b106229a553b260e46648eb3ac226c71d92a723b136091a7ff1a6663f,8,66,74,61,88,79,3.39,3.09,15,Bachelor's Degree,3.39,B+,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,80,78,73,93,61,2.15,2.4,14,Bachelor's Degree,1.92,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,5,73,66,57,54,70,2.38,2.31,15,Bachelor's Degree,2.38,C+,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,94,85,63,84,65,1.79,2.19,12,Bachelor's Degree,1.99,C-,Probation
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,89,80,50,74,64,2.13,2.13,17,Bachelor's Degree,1.82,C-,High Risk
29bd14fb7ecd941b7b4472d425749cd5ad7de4abf89f7c33357c728013029fdd,5,67,87,56,66,58,2.78,2.87,12,Diploma,2.78,B-,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,87,91,80,92,91,1.77,1.84,15,Diploma,1.47,D+,Dropout
beebbeba71c55117931a7149600bbb024a43c35ebef4bbb99d6e6974fd06e12e,6,50,78,78,63,80,3.07,3.07,12,Bachelor's Degree,3.14,B,Low Risk
1e24d8ec5ce9778ef53ed6d5fa1fb907ea0efc6274e374a37a31b47f193b6d58,2,73,56,72,72,82,3.37,3.64,15,Bachelor's Degree,3.6,B+,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,61,55,91,79,94,2.02,2.02,12,Bachelor's Degree,1.72,C-,High Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,77,56,50,94,60,1.76,2.05,13,Bachelor's Degree,1.68,C-,Probation
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,3,80,75,82,77,55,1.81,1.92,18,Bachelor's Degree,1.66,C-,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,70,69,67,50,54,1.98,1.96,17,Diploma,2.02,C,Dropout
6ba30beaf57b94a0f6fac8066a2bf07d72540d5bbb00af11010401d70990568e,3,52,77,68,94,50,2.36,2.68,19,Bachelor's Degree,2.38,C+,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,70,54,82,63,86,2.44,2.43,18,Bachelor's Degree,2.11,C,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,67,93,79,60,85,1.81,2.04,16,Bachelor's Degree,1.81,C-,Probation
c4b5e9f163483093c7cc6881e2d3614c93f93ad5e7e31e198bae1f7e7721048f,1,77,73,67,73,81,2.81,2.81,19,Diploma,2.98,B-,Medium Risk
491aa79b9efb0885acd96555905796f62d1c67d334c1d988aec232accce38a16,1,70,64,77,75,54,3.33,3.33,12,Bachelor's Degree,3.6,B+,Low Risk
898ae89e94230d161dabce74cd0ca9d07ec98aa1b3da9afe40eb25ce89c5a31d,6,62,74,64,59,66,3.25,3.25,17,Bachelor's Degree,3.39,B+,Low Risk
ac1338a7dc72f10638db8c82801dd13470df3a12f1af498322b65e99f1646bc4,1,85,82,59,89,91,2.19,2.19,18,Bachelor's Degree,2.43,C+,Medium Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,2,83,94,79,77,54,1.98,2.18,13,Bachelor's Degree,2.16,C,Probation
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,1,78,82,69,73,77,2.27,2.27,14,Bachelor's Degree,1.91,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,78,80,57,65,53,1.89,1.86,18,Diploma,1.61,D+,Dropout
345ba4fb7695c5ab16428dd948e4dc61741624daf3afa12a55b3e84b28b0cfca,7,71,94,74,56,95,3.06,3.41,18,Bachelor's Degree,2.98,B-,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,5,65,71,63,84,84,1.6,1.67,13,Bachelor's Degree,1.6,D+,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,60,95,85,60,86,1.58,1.63,14,Bachelor's Degree,1.58,D+,Dropout
9db7d2a530a8098b5f57384073f5ad810fde273bb1cfdbca3dc2f3f4053b697a,5,95,53,60,85,90,3.09,3.38,14,Bachelor's Degree,3.09,B,Low Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,78,82,69,73,77,2.27,2.27,14,Bachelor's Degree,1.91,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,62,67,79,70,60,1.99,1.93,19,Bachelor's Degree,1.99,C-,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,3,94,86,68,78,66,1.88,1.9,13,Bachelor's Degree,1.52,D+,Dropout
6df745bd13849ab2a7c25738eaa11367b2e240f4804e8dad2ad661d84f23b947,3,51,72,81,50,53,3.74,3.69,17,Bachelor's Degree,3.51,B+,Low Risk
ea9693cf77805b9f2493f00809c64beb28d8d5f82dcfba552ac358889f2c289f,1,53,68,92,58,82,2.06,2.06,13,Bachelor's Degree,1.91,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,65,93,52,52,85,1.78,2.12,13,Bachelor's Degree,1.67,C-,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,61,55,91,79,94,2.02,2.02,12,Diploma,1.72,C-,High Risk
ce68261bb3858b42510a39f915f08c687ab61c8ded7eaa563aff9aa16a1799a7,3,87,65,92,75,72,2.92,2.56,18,Bachelor's Degree,2.92,B-,Medium Risk
361d65aa8852d68eb61c45fcfad1bc95ba2b8de065ab0cc1c5804d4a687f1bce,4,65,54,75,58,61,3.64,3.78,17,Bachelor's Degree,3.64,B+,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,87,88,78,95,87,3.25,3.25,19,Bachelor's Degree,3.34,B+,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,4,56,50,64,94,58,1.87,1.79,18,Bachelor's Degree,1.87,C-,Dropout
debec72f31626978632a127886196b6271c1c693c4bde1e3bc12591a69430667,6,61,93,94,65,90,3.19,3.19,13,Bachelor's Degree,3.17,B,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,83,83,77,86,75,2.15,2.17,18,Bachelor's Degree,1.95,C-,High Risk
0108b4eef00a809026c79bb93b36ea31128d9461afb72e79130a22e4409e26e6,3,91,82,55,53,71,2.24,2.43,17,Bachelor's Degree,2.18,C,Medium Risk
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,1,92,92,80,62,50,2.15,2.15,19,Bachelor's Degree,1.87,C-,High Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,10,57,52,66,80,86,1.4,1.68,14,Bachelor's Degree,1.4,D+,Dropout
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,2,86,67,63,76,90,1.87,2.15,13,Bachelor's Degree,1.87,C-,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,87,84,68,79,72,2.02,2.02,19,Diploma,1.93,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,9,77,95,51,94,63,2.23,2.11,14,Bachelor's Degree,1.91,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout
c58ce83e6b9e1b5d054332efc6937b18e219b4f5404223e72aabf70448aa3730,1,91,66,62,57,60,3.14,3.14,12,Diploma,3.1,B,Low Risk
ebfeefb7f83920420b662414534d6d152a41b98a99ed2af7176dfd803b212a31,2,82,83,59,70,84,3.16,2.88,17,Diploma,3.2,B,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,1,78,82,69,73,77,2.27,2.27,14,Bachelor's Degree,1.91,C-,High Risk
620218303f1a103e12a4f8c6036c36b5869847d86dcc1347ad4388c001c23883,4,89,65,62,67,76,2.95,2.79,19,Bachelor's Degree,3.17,B,Low Risk
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,1,92,92,80,62,50,2.15,2.15,19,Bachelor's Degree,1.87,C-,High Risk
4df93a04ee1b463204de7193c65889c4a3cfa70090d4a5fc3d4de77a1b7aabaf,1,94,83,67,56,81,3.44,3.44,15,Bachelor's Degree,3.13,B,Low Risk
f883a2ce6b3daeeb7840553330f920c6d0a687e3f07c4ba1f7fc493c8cba11aa,1,81,62,82,80,67,2.62,2.62,13,Bachelor's Degree,2.29,C,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,67,82,53,55,63,1.93,2.3,12,Bachelor's Degree,1.93,C-,Probation
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,75,90,59,73,77,2.11,2.11,17,Bachelor's Degree,1.83,C-,High Risk
1b1a222dedef52285eafd9400c1b34a8e1e0428ba4bd2d7cdeb591bf7a199294,2,68,93,70,56,57,3.51,3.35,15,Bachelor's Degree,3.81,A-,Low Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,3,80,78,73,93,61,2.15,2.4,14,Bachelor's Degree,1.92,C-,High Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,1,92,95,78,84,95,2.09,2.09,12,Bachelor's Degree,1.84,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,66,87,65,72,57,2.06,1.98,19,Bachelor's Degree,2.06,C,Probation
ab1778f439fabd4b6d32fe2f8598b6e6b24ab3d368ea9a1d0d62919f172a904d,4,89,64,53,50,90,2.81,2.46,18,Diploma,2.81,B-,Medium Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,2,56,91,77,83,77,1.97,2.2,13,Bachelor's Degree,1.64,D+,Probation
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,65,93,52,52,85,1.78,2.12,13,Bachelor's Degree,1.67,C-,Probation
1478deef8c43b2d5b67a2f563b57a27c743d5c8c51feefc4c6b37095986bea2c,3,84,79,86,74,75,2.68,2.55,17,Bachelor's Degree,2.84,B-,Medium Risk
27849130a3c5741c82a8a1f2be759403df2afca33d9e37a636c3011e32a0dabd,2,70,71,57,80,60,2.67,2.64,19,Bachelor's Degree,3.03,B,Low Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,77,72,84,59,85,1.66,2.04,18,Diploma,1.5,D+,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,9,71,68,63,91,68,1.75,1.95,19,Bachelor's Degree,1.75,C-,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,89,94,94,89,75,2.47,2.47,17,Bachelor's Degree,2.63,C+,Medium Risk
ce14bf59a495f15dfe77793ba855cc5b83cac9d461bb707577b5f4906eda859c,1,52,71,88,68,92,2.37,2.37,19,Bachelor's Degree,2.64,C+,Medium Risk
8dfaa6e62614e67e42c6300547a8b683f8ad6c12954ec51df984d9198f01a4ae,7,84,66,83,95,90,3.35,3.03,18,Bachelor's Degree,3.6,B+,Low Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,86,73,86,84,90,2.12,2.12,15,Bachelor's Degree,1.99,C-,High Risk
f0a9b347252e195675645739bc8bdb7ffbfbe88fcc50a010b9836c73f6e1de43,2,77,73,90,60,84,3.03,3.08,17,Bachelor's Degree,3.03,B,Low Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,9,77,95,51,94,63,2.23,2.11,14,Bachelor's Degree,1.91,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,94,89,83,74,60,1.76,1.43,19,Bachelor's Degree,1.76,C-,Dropout
f4a8282f934fb9d8fe7e54b393d537fec5f5abc51a079d9583b7f4fd2aa4baeb,3,63,86,52,68,58,2.52,2.13,18,Bachelor's Degree,2.75,B-,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,8,91,74,92,54,65,1.9,2.19,14,Diploma,2.12,C,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,9,70,76,85,51,72,1.77,1.99,13,Bachelor's Degree,1.77,C-,Dropout
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,3,80,75,82,77,55,1.81,1.92,18,Bachelor's Degree,1.66,C-,Dropout
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,67,93,79,60,85,1.81,2.04,16,Bachelor's Degree,1.81,C-,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,4,53,70,64,66,71,1.47,1.7,12,Diploma,1.66,C-,Dropout
a891cda2ef2511fd027b3b2f4e2cb88d7d721b5c119744d6a70175c4e6a1c8cc,1,79,74,62,53,62,3.23,3.23,19,Bachelor's Degree,3.6,B+,Low Risk
2e256c0fdae512cabbf71ec40509bebc81c9cb10da1e4fbce52a676d994da74e,7,56,94,86,58,75,3.86,3.62,18,Bachelor's Degree,3.75,A-,Low Risk
35b8017ebd922da682a03f76151f881311c770705e9ad1dfbbe65dc3a987e0d6,2,83,54,77,66,51,3.67,3.34,13,Bachelor's Degree,3.67,A-,Low Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,80,79,84,86,91,1.84,2.23,16,Bachelor's Degree,1.77,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,51,60,90,87,86,2.83,2.61,19,Bachelor's Degree,2.62,C+,Medium Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,10,57,52,66,80,86,1.4,1.68,14,Bachelor's Degree,1.4,D+,Dropout
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,5,60,95,85,60,86,1.58,1.63,14,Bachelor's Degree,1.58,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,8,91,74,92,54,65,1.9,2.19,14,Bachelor's Degree,2.12,C,Probation
7f8841128ab6ddf966b18c6cfbfeb493c3c09dc4604dc6c78e4c0c377c084a6d,2,57,83,60,74,59,3.75,3.41,19,Bachelor's Degree,3.57,B+,Low Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,1,78,82,69,73,77,2.27,2.27,14,Bachelor's Degree,1.91,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,68,93,57,52,92,2.11,2.11,17,Bachelor's Degree,1.94,C-,High Risk
ca393f25c63870638413754de56b14e67938cb3a32a4d71c612115cd528c15fd,1,84,86,84,64,94,3.01,3.01,18,Bachelor's Degree,3.09,B,Low Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,8,90,94,58,61,94,2.02,1.87,16,Bachelor's Degree,1.95,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,94,94,94,85,90,3.65,3.61,19,Bachelor's Degree,3.81,A,Low Risk
ddcd55922f1279a3db2fece072715d58d6384aaf7e047512163abcb49858fc2b,1,59,58,73,68,95,3.13,3.13,18,Bachelor's Degree,2.79,B-,Medium Risk
32aad341b0b3f39ddcf6156ccd9f997b42fb41747726e3aa9345191677b6e8ac,1,65,93,88,59,56,2.05,2.05,18,Bachelor's Degree,2.22,C,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,62,54,66,55,87,2.77,3.13,17,Bachelor's Degree,2.46,C+,Medium Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,6,95,52,87,74,74,2.2,2.2,19,Bachelor's Degree,1.88,C-,High Risk
3ebad4c15ea3e3d78b6be9d57fc27d543ee351ba14ba623b4c5b80a57cbe2625,7,60,63,52,68,61,2.19,2.12,18,Bachelor's Degree,1.87,C-,High Risk
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,5,92,70,65,56,75,2.1,1.92,12,Bachelor's Degree,2.1,C,Probation
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,7,88,70,73,63,84,1.95,2.1,13,Bachelor's Degree,2.32,C,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,74,74,92,70,72,2.46,2.3,18,Bachelor's Degree,2.81,B-,Medium Risk
e33f8b25e571a9b23baaaf9893d33cfe2a5876ee455abdf7e5c975e9305660e7,4,53,72,82,80,77,3.3,3.5,15,Bachelor's Degree,3.3,B,Low Risk
6d07983633b11b80082470b56ec4a32568fc034b967f3f3bbf97a89ee0954f75,10,67,52,86,53,81,2.11,2.32,19,Bachelor's Degree,2.11,C,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,83,94,79,77,54,1.98,2.18,13,Bachelor's Degree,2.16,C,Probation
4aa1747558c3d0f3a59b9a590f29cfe819a4823de4b62a1e6e26ac66d87f5e52,5,79,86,51,50,89,3.74,3.65,14,Diploma,3.74,A-,Low Risk
